date,currency,rate,unit
2016-05-12,USD,66.5977,1
2016-05-13,EUR,75.7202,1
2016-05-13,GBP,96.1557,1
2016-05-13,JPY,61.47,100
2016-05-13,USD,66.7609,1
2016-05-16,EUR,75.5953,1
2016-05-16,GBP,95.9625,1
2016-05-16,JPY,61.45,100
2016-05-16,USD,66.8216,1
2016-05-17,EUR,75.4907,1
2016-05-17,GBP,96.5953,1
2016-05-17,JPY,61.07,100
2016-05-17,USD,66.7233,1
2016-05-18,EUR,75.4847,1
2016-05-18,GBP,96.6091,1
2016-05-18,JPY,61.25,100
2016-05-18,USD,66.9131,1
2016-05-19,EUR,75.453,1
2016-05-19,GBP,98.0493,1
2016-05-19,JPY,61.01,100
2016-05-19,USD,67.2307,1
2016-05-20,EUR,75.5437,1
2016-05-20,GBP,98.4555,1
2016-05-20,JPY,61.17,100
2016-05-20,USD,67.4076,1
2016-05-23,EUR,75.6197,1
2016-05-23,GBP,97.7641,1
2016-05-23,JPY,61.38,100
2016-05-23,USD,67.3492,1
2016-05-24,EUR,75.9323,1
2016-05-24,GBP,98.0654,1
2016-05-24,JPY,61.97,100
2016-05-24,USD,67.706,1
2016-05-25,EUR,75.2098,1
2016-05-25,GBP,98.5599,1
2016-05-25,JPY,61.32,100
2016-05-25,USD,67.4467,1
2016-05-26,EUR,75.2185,1
2016-05-26,GBP,98.9501,1
2016-05-26,JPY,61.34,100
2016-05-26,USD,67.2855,1
2016-05-27,EUR,75.0885,1
2016-05-27,GBP,98.3923,1
2016-05-27,JPY,61.12,100
2016-05-27,USD,67.0613,1
2016-05-30,EUR,74.8415,1
2016-05-30,GBP,98.4373,1
2016-05-30,JPY,60.49,100
2016-05-30,USD,67.3398,1
2016-05-31,EUR,74.7902,1
2016-05-31,GBP,98.654,1
2016-05-31,JPY,60.4,100
2016-05-31,USD,67.203,1
2016-06-01,EUR,74.9634,1
2016-06-01,GBP,97.5333,1
2016-06-01,JPY,61.31,100
2016-06-01,USD,67.3526,1
2016-06-02,EUR,75.3035,1
2016-06-02,GBP,97.0465,1
2016-06-02,JPY,61.58,100
2016-06-02,USD,67.2533,1
2016-06-03,EUR,74.9944,1
2016-06-03,GBP,96.9017,1
2016-06-03,JPY,61.83,100
2016-06-03,USD,67.2415,1
2016-06-06,EUR,75.9409,1
2016-06-06,GBP,96.17,1
2016-06-06,JPY,62.6,100
2016-06-06,USD,66.9614,1
2016-06-07,EUR,75.9194,1
2016-06-07,GBP,96.9376,1
2016-06-07,JPY,62.1,100
2016-06-07,USD,66.8305,1
2016-06-08,EUR,75.8199,1
2016-06-08,GBP,97.0823,1
2016-06-08,JPY,62.26,100
2016-06-08,USD,66.737,1
2016-06-09,EUR,75.8925,1
2016-06-09,GBP,96.7195,1
2016-06-09,JPY,62.41,100
2016-06-09,USD,66.625,1
2016-06-10,EUR,75.4714,1
2016-06-10,GBP,96.5719,1
2016-06-10,JPY,62.4,100
2016-06-10,USD,66.7948,1
2016-06-13,EUR,75.5116,1
2016-06-13,GBP,95.1172,1
2016-06-13,JPY,63.32,100
2016-06-13,USD,67.0737,1
2016-06-14,EUR,75.7542,1
2016-06-14,GBP,95.1007,1
2016-06-14,JPY,63.46,100
2016-06-14,USD,67.152,1
2016-06-15,EUR,75.2859,1
2016-06-15,GBP,95.1114,1
2016-06-15,JPY,63.19,100
2016-06-15,USD,67.1596,1
2016-06-16,EUR,75.816,1
2016-06-16,GBP,95.2388,1
2016-06-16,JPY,64.55,100
2016-06-16,USD,67.2068,1
2016-06-17,EUR,75.4568,1
2016-06-17,GBP,95.5535,1
2016-06-17,JPY,64.39,100
2016-06-17,USD,67.1682,1
2016-06-20,EUR,76.5358,1
2016-06-20,GBP,98.1538,1
2016-06-20,JPY,64.44,100
2016-06-20,USD,67.4087,1
2016-06-21,EUR,76.4511,1
2016-06-21,GBP,99.2582,1
2016-06-21,JPY,64.59,100
2016-06-21,USD,67.4767,1
2016-06-22,EUR,76.0354,1
2016-06-22,GBP,99.1534,1
2016-06-22,JPY,64.61,100
2016-06-22,USD,67.557,1
2016-06-23,EUR,76.3776,1
2016-06-23,GBP,99.4721,1
2016-06-23,JPY,64.52,100
2016-06-23,USD,67.3702,1
2016-06-24,EUR,75.1015,1
2016-06-24,GBP,92.9553,1
2016-06-24,JPY,66.45,100
2016-06-24,USD,68.0144,1
2016-06-27,EUR,74.8801,1
2016-06-27,GBP,90.9113,1
2016-06-27,JPY,66.69,100
2016-06-27,USD,67.9,1
2016-06-28,EUR,75.0623,1
2016-06-28,GBP,90.1739,1
2016-06-28,JPY,66.69,100
2016-06-28,USD,67.8867,1
2016-06-29,EUR,75.02,1
2016-06-29,GBP,90.4928,1
2016-06-29,JPY,66.21,100
2016-06-29,USD,67.7443,1
2016-06-30,EUR,75.0071,1
2016-06-30,GBP,90.5183,1
2016-06-30,JPY,65.91,100
2016-06-30,USD,67.6166,1
2016-07-01,EUR,74.7449,1
2016-07-01,GBP,89.5482,1
2016-07-01,JPY,65.67,100
2016-07-01,USD,67.441,1
2016-07-04,EUR,74.8304,1
2016-07-04,GBP,89.302,1
2016-07-04,JPY,65.47,100
2016-07-04,USD,67.1848,1
2016-07-05,EUR,75.0328,1
2016-07-05,GBP,89.1537,1
2016-07-05,JPY,66.06,100
2016-07-05,USD,67.4028,1
2016-07-07,EUR,74.8274,1
2016-07-07,GBP,87.6114,1
2016-07-07,JPY,67.0,100
2016-07-07,USD,67.4972,1
2016-07-08,EUR,74.7169,1
2016-07-08,GBP,87.3182,1
2016-07-08,JPY,67.15,100
2016-07-08,USD,67.4584,1
2016-07-11,EUR,74.1053,1
2016-07-11,GBP,86.9161,1
2016-07-11,JPY,65.89,100
2016-07-11,USD,67.1426,1
2016-07-12,EUR,74.446,1
2016-07-12,GBP,87.862,1
2016-07-12,JPY,64.94,100
2016-07-12,USD,67.1471,1
2016-07-13,EUR,74.3484,1
2016-07-13,GBP,89.288,1
2016-07-13,JPY,64.53,100
2016-07-13,USD,67.2046,1
2016-07-14,EUR,74.3544,1
2016-07-14,GBP,88.5468,1
2016-07-14,JPY,63.38,100
2016-07-14,USD,66.9136,1
2016-07-15,EUR,74.6037,1
2016-07-15,GBP,89.9281,1
2016-07-15,JPY,63.38,100
2016-07-15,USD,67.0655,1
2016-07-18,EUR,74.1673,1
2016-07-18,GBP,88.6881,1
2016-07-18,JPY,63.51,100
2016-07-18,USD,67.1015,1
2016-07-19,EUR,74.3443,1
2016-07-19,GBP,88.7203,1
2016-07-19,JPY,63.35,100
2016-07-19,USD,67.1462,1
2016-07-20,EUR,73.99,1
2016-07-20,GBP,88.0423,1
2016-07-20,JPY,63.23,100
2016-07-20,USD,67.172,1
2016-07-21,EUR,74.1523,1
2016-07-21,GBP,88.9774,1
2016-07-21,JPY,62.73,100
2016-07-21,USD,67.2035,1
2016-07-22,EUR,74.0303,1
2016-07-22,GBP,88.9478,1
2016-07-22,JPY,63.41,100
2016-07-22,USD,67.1355,1
2016-07-25,EUR,73.7992,1
2016-07-25,GBP,88.3506,1
2016-07-25,JPY,63.37,100
2016-07-25,USD,67.243,1
2016-07-26,EUR,74.1654,1
2016-07-26,GBP,88.1712,1
2016-07-26,JPY,64.58,100
2016-07-26,USD,67.368,1
2016-07-27,EUR,73.8859,1
2016-07-27,GBP,88.3013,1
2016-07-27,JPY,63.57,100
2016-07-27,USD,67.2362,1
2016-07-28,EUR,74.364,1
2016-07-28,GBP,88.4254,1
2016-07-28,JPY,64.07,100
2016-07-28,USD,67.055,1
2016-07-29,EUR,74.2737,1
2016-07-29,GBP,88.2972,1
2016-07-29,JPY,64.69,100
2016-07-29,USD,67.034,1
2016-08-01,EUR,74.5165,1
2016-08-01,GBP,88.4388,1
2016-08-01,JPY,65.08,100
2016-08-01,USD,66.7412,1
2016-08-02,EUR,74.599,1
2016-08-02,GBP,88.0313,1
2016-08-02,JPY,65.32,100
2016-08-02,USD,66.7612,1
2016-08-03,EUR,74.9893,1
2016-08-03,GBP,89.0126,1
2016-08-03,JPY,66.26,100
2016-08-03,USD,66.9368,1
2016-08-04,EUR,74.5965,1
2016-08-04,GBP,89.0699,1
2016-08-04,JPY,65.95,100
2016-08-04,USD,66.9447,1
2016-08-05,EUR,74.451,1
2016-08-05,GBP,87.747,1
2016-08-05,JPY,66.13,100
2016-08-05,USD,66.8141,1
2016-08-08,EUR,74.0622,1
2016-08-08,GBP,87.2768,1
2016-08-08,JPY,65.4,100
2016-08-08,USD,66.7407,1
2016-08-09,EUR,74.1752,1
2016-08-09,GBP,86.992,1
2016-08-09,JPY,65.36,100
2016-08-09,USD,66.9633,1
2016-08-10,EUR,74.3797,1
2016-08-10,GBP,87.0411,1
2016-08-10,JPY,65.84,100
2016-08-10,USD,66.7442,1
2016-08-11,EUR,74.6526,1
2016-08-11,GBP,86.9543,1
2016-08-11,JPY,65.91,100
2016-08-11,USD,66.8571,1
2016-08-12,EUR,74.4633,1
2016-08-12,GBP,86.6255,1
2016-08-12,JPY,65.44,100
2016-08-12,USD,66.8252,1
2016-08-16,EUR,75.0198,1
2016-08-16,GBP,86.3389,1
2016-08-16,JPY,66.68,100
2016-08-16,USD,66.8983,1
2016-08-18,EUR,75.5773,1
2016-08-18,GBP,87.2596,1
2016-08-18,JPY,66.84,100
2016-08-18,USD,66.7939,1
2016-08-19,EUR,75.8714,1
2016-08-19,GBP,87.9723,1
2016-08-19,JPY,66.82,100
2016-08-19,USD,66.9296,1
2016-08-22,EUR,75.8083,1
2016-08-22,GBP,87.6747,1
2016-08-22,JPY,66.67,100
2016-08-22,USD,67.194,1
2016-08-23,EUR,76.0381,1
2016-08-23,GBP,88.2885,1
2016-08-23,JPY,67.03,100
2016-08-23,USD,67.0885,1
2016-08-24,EUR,75.8055,1
2016-08-24,GBP,88.386,1
2016-08-24,JPY,66.9,100
2016-08-24,USD,67.132,1
2016-08-25,EUR,75.5943,1
2016-08-25,GBP,88.6563,1
2016-08-25,JPY,66.84,100
2016-08-25,USD,67.0876,1
2016-08-26,EUR,75.7371,1
2016-08-26,GBP,88.5934,1
2016-08-26,JPY,66.72,100
2016-08-26,USD,67.0299,1
2016-08-29,EUR,75.1823,1
2016-08-29,GBP,88.0138,1
2016-08-29,JPY,65.62,100
2016-08-29,USD,67.181,1
2016-08-30,EUR,74.9439,1
2016-08-30,GBP,87.6906,1
2016-08-30,JPY,65.61,100
2016-08-30,USD,67.0879,1
2016-08-31,EUR,74.6239,1
2016-08-31,GBP,87.6852,1
2016-08-31,JPY,64.89,100
2016-08-31,USD,66.9813,1
2016-09-01,EUR,74.6603,1
2016-09-01,GBP,88.0511,1
2016-09-01,JPY,64.78,100
2016-09-01,USD,66.9539,1
2016-09-02,EUR,74.8012,1
2016-09-02,GBP,88.704,1
2016-09-02,JPY,64.52,100
2016-09-02,USD,66.8405,1
2016-09-06,EUR,74.1665,1
2016-09-06,GBP,88.6471,1
2016-09-06,JPY,64.2,100
2016-09-06,USD,66.5469,1
2016-09-07,EUR,74.6902,1
2016-09-07,GBP,89.0376,1
2016-09-07,JPY,65.46,100
2016-09-07,USD,66.3618,1
2016-09-08,EUR,74.7676,1
2016-09-08,GBP,88.6088,1
2016-09-08,JPY,65.33,100
2016-09-08,USD,66.4483,1
2016-09-09,EUR,75.0242,1
2016-09-09,GBP,88.5863,1
2016-09-09,JPY,65.13,100
2016-09-09,USD,66.5462,1
2016-09-12,EUR,75.2176,1
2016-09-12,GBP,88.7719,1
2016-09-12,JPY,65.26,100
2016-09-12,USD,66.9017,1
2016-09-14,EUR,75.2075,1
2016-09-14,GBP,88.4932,1
2016-09-14,JPY,64.83,100
2016-09-14,USD,66.9642,1
2016-09-15,EUR,75.3627,1
2016-09-15,GBP,88.7073,1
2016-09-15,JPY,65.58,100
2016-09-15,USD,67.0248,1
2016-09-16,EUR,75.1535,1
2016-09-16,GBP,88.4694,1
2016-09-16,JPY,65.52,100
2016-09-16,USD,66.8804,1
2016-09-19,EUR,74.6845,1
2016-09-19,GBP,87.2568,1
2016-09-19,JPY,65.54,100
2016-09-19,USD,66.8737,1
2016-09-20,EUR,74.8814,1
2016-09-20,GBP,87.374,1
2016-09-20,JPY,65.86,100
2016-09-20,USD,67.02,1
2016-09-21,EUR,74.6949,1
2016-09-21,GBP,87.0077,1
2016-09-21,JPY,65.49,100
2016-09-21,USD,67.0631,1
2016-09-22,EUR,75.0203,1
2016-09-22,GBP,87.3398,1
2016-09-22,JPY,66.65,100
2016-09-22,USD,66.8451,1
2016-09-23,EUR,74.6701,1
2016-09-23,GBP,86.9207,1
2016-09-23,JPY,66.08,100
2016-09-23,USD,66.6519,1
2016-09-26,EUR,74.8814,1
2016-09-26,GBP,86.4689,1
2016-09-26,JPY,66.13,100
2016-09-26,USD,66.7095,1
2016-09-27,EUR,74.7373,1
2016-09-27,GBP,86.3417,1
2016-09-27,JPY,65.84,100
2016-09-27,USD,66.4627,1
2016-09-28,EUR,74.4552,1
2016-09-28,GBP,86.4823,1
2016-09-28,JPY,66.09,100
2016-09-28,USD,66.4482,1
2016-09-29,EUR,74.6848,1
2016-09-29,GBP,86.6109,1
2016-09-29,JPY,65.43,100
2016-09-29,USD,66.5521,1
2016-09-30,EUR,74.7521,1
2016-09-30,GBP,86.4242,1
2016-09-30,JPY,66.05,100
2016-09-30,USD,66.6596,1
2016-10-03,EUR,74.7166,1
2016-10-03,GBP,85.8675,1
2016-10-03,JPY,65.7,100
2016-10-03,USD,66.533,1
2016-10-04,EUR,74.4428,1
2016-10-04,GBP,85.318,1
2016-10-04,JPY,65.08,100
2016-10-04,USD,66.5559,1
2016-10-05,EUR,74.6515,1
2016-10-05,GBP,84.4772,1
2016-10-05,JPY,64.7,100
2016-10-05,USD,66.5699,1
2016-10-06,EUR,74.5814,1
2016-10-06,GBP,84.6695,1
2016-10-06,JPY,64.34,100
2016-10-06,USD,66.6322,1
2016-10-07,EUR,74.2744,1
2016-10-07,GBP,83.2373,1
2016-10-07,JPY,64.3,100
2016-10-07,USD,66.7875,1
2016-10-10,EUR,74.4027,1
2016-10-10,GBP,82.4796,1
2016-10-10,JPY,64.56,100
2016-10-10,USD,66.5856,1
2016-10-13,EUR,73.6657,1
2016-10-13,GBP,81.3131,1
2016-10-13,JPY,64.44,100
2016-10-13,USD,66.8473,1
2016-10-14,EUR,73.6867,1
2016-10-14,GBP,81.4811,1
2016-10-14,JPY,64.23,100
2016-10-14,USD,66.8481,1
2016-10-17,EUR,73.3689,1
2016-10-17,GBP,81.3088,1
2016-10-17,JPY,64.12,100
2016-10-17,USD,66.7779,1
2016-10-18,EUR,73.5463,1
2016-10-18,GBP,81.7136,1
2016-10-18,JPY,64.14,100
2016-10-18,USD,66.7268,1
2016-10-19,EUR,73.2125,1
2016-10-19,GBP,81.7853,1
2016-10-19,JPY,64.4,100
2016-10-19,USD,66.7145,1
2016-10-20,EUR,73.1482,1
2016-10-20,GBP,81.9114,1
2016-10-20,JPY,64.35,100
2016-10-20,USD,66.7411,1
2016-10-21,EUR,72.975,1
2016-10-21,GBP,81.9589,1
2016-10-21,JPY,64.4,100
2016-10-21,USD,66.8943,1
2016-10-24,EUR,72.7999,1
2016-10-24,GBP,81.6725,1
2016-10-24,JPY,64.43,100
2016-10-24,USD,66.8625,1
2016-10-25,EUR,72.7897,1
2016-10-25,GBP,81.7714,1
2016-10-25,JPY,64.06,100
2016-10-25,USD,66.8777,1
2016-10-26,EUR,72.8174,1
2016-10-26,GBP,81.363,1
2016-10-26,JPY,64.13,100
2016-10-26,USD,66.7621,1
2016-10-27,EUR,72.9385,1
2016-10-27,GBP,81.6938,1
2016-10-27,JPY,63.93,100
2016-10-27,USD,66.8854,1
2016-10-28,EUR,72.9071,1
2016-10-28,GBP,81.2976,1
2016-10-28,JPY,63.44,100
2016-10-28,USD,66.8566,1
2016-11-01,EUR,73.1786,1
2016-11-01,GBP,81.5579,1
2016-11-01,JPY,63.68,100
2016-11-01,USD,66.714,1
2016-11-02,EUR,73.9534,1
2016-11-02,GBP,81.8861,1
2016-11-02,JPY,64.37,100
2016-11-02,USD,66.8294,1
2016-11-03,EUR,74.1506,1
2016-11-03,GBP,82.2473,1
2016-11-03,JPY,64.95,100
2016-11-03,USD,66.6942,1
2016-11-04,EUR,74.0546,1
2016-11-04,GBP,83.1355,1
2016-11-04,JPY,64.62,100
2016-11-04,USD,66.7219,1
2016-11-07,EUR,73.8435,1
2016-11-07,GBP,82.9322,1
2016-11-07,JPY,63.88,100
2016-11-07,USD,66.7301,1
2016-11-08,EUR,73.6515,1
2016-11-08,GBP,82.7104,1
2016-11-08,JPY,63.91,100
2016-11-08,USD,66.7073,1
2016-11-09,EUR,74.9727,1
2016-11-09,GBP,83.4292,1
2016-11-09,JPY,65.05,100
2016-11-09,USD,66.7968,1
2016-11-10,EUR,72.7113,1
2016-11-10,GBP,82.5093,1
2016-11-10,JPY,63.02,100
2016-11-10,USD,66.4273,1
2016-11-11,EUR,73.1155,1
2016-11-11,GBP,84.1753,1
2016-11-11,JPY,62.94,100
2016-11-11,USD,67.0292,1
2016-11-15,EUR,72.7758,1
2016-11-15,GBP,84.4232,1
2016-11-15,JPY,62.61,100
2016-11-15,USD,67.7173,1
2016-11-16,EUR,72.8422,1
2016-11-16,GBP,84.6154,1
2016-11-16,JPY,62.12,100
2016-11-16,USD,67.7791,1
2016-11-17,EUR,72.5625,1
2016-11-17,GBP,84.3178,1
2016-11-17,JPY,62.1,100
2016-11-17,USD,67.9106,1
2016-11-18,EUR,72.2134,1
2016-11-18,GBP,84.4158,1
2016-11-18,JPY,61.56,100
2016-11-18,USD,68.0937,1
2016-11-21,EUR,72.353,1
2016-11-21,GBP,84.2025,1
2016-11-21,JPY,61.45,100
2016-11-21,USD,68.2575,1
2016-11-22,EUR,72.4348,1
2016-11-22,GBP,85.1668,1
2016-11-22,JPY,61.46,100
2016-11-22,USD,68.2317,1
2016-11-23,EUR,72.7844,1
2016-11-23,GBP,84.9665,1
2016-11-23,JPY,61.71,100
2016-11-23,USD,68.4772,1
2016-11-24,EUR,72.384,1
2016-11-24,GBP,85.36,1
2016-11-24,JPY,60.9,100
2016-11-24,USD,68.656,1
2016-11-25,EUR,72.3855,1
2016-11-25,GBP,85.2222,1
2016-11-25,JPY,60.32,100
2016-11-25,USD,68.4626,1
2016-11-28,EUR,73.1768,1
2016-11-28,GBP,85.8494,1
2016-11-28,JPY,61.32,100
2016-11-28,USD,68.7235,1
2016-11-29,EUR,72.8002,1
2016-11-29,GBP,85.2265,1
2016-11-29,JPY,61.25,100
2016-11-29,USD,68.6535,1
2016-11-30,EUR,72.8431,1
2016-11-30,GBP,85.5342,1
2016-11-30,JPY,60.79,100
2016-11-30,USD,68.526,1
2016-12-01,EUR,72.6262,1
2016-12-01,GBP,85.6992,1
2016-12-01,JPY,60.01,100
2016-12-01,USD,68.3734,1
2016-12-02,EUR,73.0385,1
2016-12-02,GBP,86.2816,1
2016-12-02,JPY,59.96,100
2016-12-02,USD,68.3689,1
2016-12-05,EUR,72.0424,1
2016-12-05,GBP,86.5354,1
2016-12-05,JPY,60.11,100
2016-12-05,USD,68.1703,1
2016-12-06,EUR,73.1074,1
2016-12-06,GBP,86.7274,1
2016-12-06,JPY,59.68,100
2016-12-06,USD,68.0322,1
2016-12-07,EUR,72.7506,1
2016-12-07,GBP,85.8632,1
2016-12-07,JPY,59.41,100
2016-12-07,USD,67.8707,1
2016-12-08,EUR,72.6113,1
2016-12-08,GBP,85.2414,1
2016-12-08,JPY,59.44,100
2016-12-08,USD,67.4325,1
2016-12-09,EUR,71.7607,1
2016-12-09,GBP,85.1289,1
2016-12-09,JPY,59.06,100
2016-12-09,USD,67.584,1
2016-12-13,EUR,71.7654,1
2016-12-13,GBP,85.5461,1
2016-12-13,JPY,58.54,100
2016-12-13,USD,67.4867,1
2016-12-14,EUR,71.918,1
2016-12-14,GBP,85.545,1
2016-12-14,JPY,58.66,100
2016-12-14,USD,67.5604,1
2016-12-15,EUR,71.1555,1
2016-12-15,GBP,85.1154,1
2016-12-15,JPY,57.72,100
2016-12-15,USD,67.7994,1
2016-12-16,EUR,70.7531,1
2016-12-16,GBP,84.2341,1
2016-12-16,JPY,57.38,100
2016-12-16,USD,67.7777,1
2016-12-19,EUR,70.8416,1
2016-12-19,GBP,84.5426,1
2016-12-19,JPY,57.73,100
2016-12-19,USD,67.7262,1
2016-12-20,EUR,70.4686,1
2016-12-20,GBP,84.102,1
2016-12-20,JPY,57.66,100
2016-12-20,USD,67.8954,1
2016-12-21,EUR,70.6077,1
2016-12-21,GBP,83.9649,1
2016-12-21,JPY,57.7,100
2016-12-21,USD,67.8724,1
2016-12-22,EUR,70.8678,1
2016-12-22,GBP,83.914,1
2016-12-22,JPY,57.73,100
2016-12-22,USD,67.9136,1
2016-12-23,EUR,70.9474,1
2016-12-23,GBP,83.4839,1
2016-12-23,JPY,57.88,100
2016-12-23,USD,67.9117,1
2016-12-26,EUR,70.967,1
2016-12-26,GBP,83.3126,1
2016-12-26,JPY,57.96,100
2016-12-26,USD,67.8331,1
2016-12-27,EUR,71.0498,1
2016-12-27,GBP,83.4999,1
2016-12-27,JPY,57.97,100
2016-12-27,USD,67.9967,1
2016-12-28,EUR,71.452,1
2016-12-28,GBP,83.8622,1
2016-12-28,JPY,58.06,100
2016-12-28,USD,68.225,1
2016-12-29,EUR,71.2101,1
2016-12-29,GBP,83.418,1
2016-12-29,JPY,58.41,100
2016-12-29,USD,68.1241,1
2016-12-30,EUR,71.6175,1
2016-12-30,GBP,83.4212,1
2016-12-30,JPY,58.22,100
2016-12-30,USD,67.9547,1
2017-01-02,EUR,71.5121,1
2017-01-02,GBP,83.967,1
2017-01-02,JPY,58.19,100
2017-01-02,USD,68.0225,1
2017-01-03,EUR,71.3818,1
2017-01-03,GBP,83.7599,1
2017-01-03,JPY,58.03,100
2017-01-03,USD,68.0864,1
2017-01-04,EUR,70.9949,1
2017-01-04,GBP,83.533,1
2017-01-04,JPY,57.81,100
2017-01-04,USD,68.1791,1
2017-01-05,EUR,71.5574,1
2017-01-05,GBP,83.7051,1
2017-01-05,JPY,58.33,100
2017-01-05,USD,67.7884,1
2017-01-06,EUR,71.8662,1
2017-01-06,GBP,84.0976,1
2017-01-06,JPY,58.5,100
2017-01-06,USD,67.9522,1
2017-01-09,EUR,71.8206,1
2017-01-09,GBP,83.1259,1
2017-01-09,JPY,58.1,100
2017-01-09,USD,68.1863,1
2017-01-10,EUR,72.182,1
2017-01-10,GBP,82.6979,1
2017-01-10,JPY,58.88,100
2017-01-10,USD,68.0641,1
2017-01-11,EUR,72.3213,1
2017-01-11,GBP,82.9579,1
2017-01-11,JPY,58.82,100
2017-01-11,USD,68.2276,1
2017-01-12,EUR,72.2322,1
2017-01-12,GBP,83.194,1
2017-01-12,JPY,59.45,100
2017-01-12,USD,68.0858,1
2017-01-13,EUR,72.475,1
2017-01-13,GBP,82.9757,1
2017-01-13,JPY,59.4,100
2017-01-13,USD,68.231,1
2017-01-16,EUR,72.4155,1
2017-01-16,GBP,81.9982,1
2017-01-16,JPY,59.79,100
2017-01-16,USD,68.1558,1
2017-01-17,EUR,72.5014,1
2017-01-17,GBP,82.4573,1
2017-01-17,JPY,59.98,100
2017-01-17,USD,68.0509,1
2017-01-18,EUR,72.5968,1
2017-01-18,GBP,83.8403,1
2017-01-18,JPY,59.97,100
2017-01-18,USD,67.9364,1
2017-01-19,EUR,72.5194,1
2017-01-19,GBP,83.6936,1
2017-01-19,JPY,59.48,100
2017-01-19,USD,68.1766,1
2017-01-20,EUR,72.7319,1
2017-01-20,GBP,84.1231,1
2017-01-20,JPY,59.38,100
2017-01-20,USD,68.0883,1
2017-01-23,EUR,73.1498,1
2017-01-23,GBP,84.6492,1
2017-01-23,JPY,60.1,100
2017-01-23,USD,68.0843,1
2017-01-24,EUR,73.2347,1
2017-01-24,GBP,85.1485,1
2017-01-24,JPY,60.27,100
2017-01-24,USD,68.157,1
2017-01-25,EUR,73.0901,1
2017-01-25,GBP,85.3104,1
2017-01-25,JPY,59.98,100
2017-01-25,USD,68.1556,1
2017-01-27,EUR,72.7467,1
2017-01-27,GBP,85.4941,1
2017-01-27,JPY,59.24,100
2017-01-27,USD,68.2043,1
2017-01-30,EUR,72.9621,1
2017-01-30,GBP,85.5159,1
2017-01-30,JPY,59.38,100
2017-01-30,USD,68.0426,1
2017-01-31,EUR,72.5526,1
2017-01-31,GBP,84.847,1
2017-01-31,JPY,59.77,100
2017-01-31,USD,67.8125,1
2017-02-01,EUR,72.9154,1
2017-02-01,GBP,84.9496,1
2017-02-01,JPY,59.69,100
2017-02-01,USD,67.6458,1
2017-02-02,EUR,72.7966,1
2017-02-02,GBP,85.4903,1
2017-02-02,JPY,59.91,100
2017-02-02,USD,67.448,1
2017-02-03,EUR,72.4429,1
2017-02-03,GBP,84.3225,1
2017-02-03,JPY,59.6,100
2017-02-03,USD,67.3825,1
2017-02-06,EUR,72.4035,1
2017-02-06,GBP,83.9208,1
2017-02-06,JPY,59.73,100
2017-02-06,USD,67.1958,1
2017-02-07,EUR,72.0716,1
2017-02-07,GBP,83.9488,1
2017-02-07,JPY,60.26,100
2017-02-07,USD,67.3692,1
2017-02-08,EUR,71.8759,1
2017-02-08,GBP,84.1659,1
2017-02-08,JPY,59.94,100
2017-02-08,USD,67.3058,1
2017-02-09,EUR,71.5423,1
2017-02-09,GBP,83.819,1
2017-02-09,JPY,59.71,100
2017-02-09,USD,67.0123,1
2017-02-10,EUR,71.3344,1
2017-02-10,GBP,83.7713,1
2017-02-10,JPY,58.89,100
2017-02-10,USD,66.9367,1
2017-02-13,EUR,71.1718,1
2017-02-13,GBP,83.7614,1
2017-02-13,JPY,58.89,100
2017-02-13,USD,66.9663,1
2017-02-14,EUR,71.0877,1
2017-02-14,GBP,83.9811,1
2017-02-14,JPY,59.06,100
2017-02-14,USD,66.9439,1
2017-02-15,EUR,70.8207,1
2017-02-15,GBP,83.4149,1
2017-02-15,JPY,58.56,100
2017-02-15,USD,66.9193,1
2017-02-16,EUR,71.0239,1
2017-02-16,GBP,83.4358,1
2017-02-16,JPY,58.75,100
2017-02-16,USD,66.9468,1
2017-02-17,EUR,71.5053,1
2017-02-17,GBP,83.7614,1
2017-02-17,JPY,59.15,100
2017-02-17,USD,67.0467,1
2017-02-20,EUR,71.056,1
2017-02-20,GBP,83.1923,1
2017-02-20,JPY,59.16,100
2017-02-20,USD,66.9771,1
2017-02-22,EUR,70.5403,1
2017-02-22,GBP,83.6921,1
2017-02-22,JPY,58.98,100
2017-02-22,USD,66.9644,1
2017-02-23,EUR,70.5444,1
2017-02-23,GBP,83.1228,1
2017-02-23,JPY,59.01,100
2017-02-23,USD,66.8351,1
2017-02-27,EUR,70.5149,1
2017-02-27,GBP,82.8923,1
2017-02-27,JPY,59.51,100
2017-02-27,USD,66.7249,1
2017-02-28,EUR,70.7151,1
2017-02-28,GBP,83.0548,1
2017-02-28,JPY,59.35,100
2017-02-28,USD,66.7375,1
2017-03-01,EUR,70.5716,1
2017-03-01,GBP,82.718,1
2017-03-01,JPY,58.91,100
2017-03-01,USD,66.8482,1
2017-03-02,EUR,70.3074,1
2017-03-02,GBP,81.9875,1
2017-03-02,JPY,58.5,100
2017-03-02,USD,66.7433,1
2017-03-03,EUR,70.3509,1
2017-03-03,GBP,81.9603,1
2017-03-03,JPY,58.55,100
2017-03-03,USD,66.8354,1
2017-03-06,EUR,70.7346,1
2017-03-06,GBP,81.9762,1
2017-03-06,JPY,58.67,100
2017-03-06,USD,66.7559,1
2017-03-07,EUR,70.5595,1
2017-03-07,GBP,81.5342,1
2017-03-07,JPY,58.48,100
2017-03-07,USD,66.6347,1
2017-03-08,EUR,70.4011,1
2017-03-08,GBP,81.3162,1
